id;description;dbo
857310634307361;"Naja es scheint leider noch zu viele Mitbürger zu geben die ja eine ""Bunte Nation"" haben wollen. Nur leider führt zu viel Toleranz eben dazu dass man sich ausnutzen lässt. Europa erinnert immer mehr an die alte Sowjetunion. Selbe Parolen und wer gegen das System ist wird knallhart fertig gemacht.";criticism
1111355522236203;"Scharfe Attacken nach AfD-Parteitag

Viele Reaktionen in Deutschland auf das beschlossene AfD-Programm zielen auf den darin enthaltenen Anti-Islam-Kurs. Aber auch die generelle gesellschaftspolitische Ausrichtung steht in der Kritik. http://www.dw.com/de/scharfe-attacken-nach-afd-parteitag/a-19229048";nothing
1064996436872112;"Stanislaw Markus Sachse  Der Erste Weltkrieg 17 Millionen Tote (verursacht durch Nicht-Muslime)
2. Der Zweite Weltkrieg 50-55000000 tot (verursacht durch Nicht-Muslime)
3. Nagasaki Atombomben 200.000 Tote (verursacht durch Nicht-Muslime)
4. Der Krieg in Vietnam mehr als 5 Millionen Tote (verursacht durch Nicht-Muslime)
5. Der Krieg in Bosnien / Kosovo mehr als 500.000 Toten (verursacht Nicht-Muslime)
6. Krieg im Irak (bisher) 1.200.000 Todesfälle (verursacht Nicht-Muslime)
7. Afghanistan, Burma usw. (verursacht durch Nicht-Muslime)
Du denkst immer noch, dass der Islam ist das Problem ?!
Und wenn zu ihnen gesagt wird: ""verursachen keine Korruption auf der Erde"", sagen sie: ""Wir sind Friedensmacher, aber Reformer."" [02.11]";nothing
1381;Scheiss Moslems;nothing
857201587651599;http://mijnvrijdenkersruimte.blogspot.com/2015/01/aufruf-zum-mord-eigene-deutsche-burger.html;nothing
894852063886551;Todenhöfer unterstellt auf seiner Seite Deutschen diese Tat,sind die Täter eigentlich schon gefasst und verurteilt?!,hatte ich gar nicht mitbekommen!!;nothing
1094611480577274;Wie habt Ihr das denn geschafft?Am Hauptbahnhof eine Genehmigung zu bekommen,inklusive einer Tram- und Busliniensperrung?Die Geschäfte sind ja auch noch geöffnet...;nothing
861943530510738;"Ha haa haaaaa.....  Jawollo! So langsam ""dämmert"" der Grund der PEGIDA-Bewegung jedem!!! ENDLICH! https://www.youtube.com/watch?v=LLoyqeudSEc";nothing
857435387628219;In Sachsen stand auch keine Mauer und trotzdem wurde dagegen demonstriert und was bitteschön haben Ausländer mit islamisierung zu tun wenn es das Pantone zur Alkoholisierung sein soll? Das ist schon mal pauschalisiert und wer freie sächsische Bürger mit einem Unrechtstaat wie Saudi Arabien vergleicht, hat sowieso nix kapiert....;nothing
1095914867113602;"""Es wird gesagt, dass 1,6 Milliarden Muslime in der Welt. ... Lassen Sie uns sagen, dass nur 10% der 1,6 Milliarden einen Groll gegen ""den Westen"" halten wollen, Ungläubige zu vernichten oder zu hoffen, dass das Kalifat wieder hergestellt ist. Die zehn Prozent entspricht 160 Millionen Menschen. Sagen Sie, dass nur 10% der Gruppe, die keine Neigung zum Jihad haben würde. Es gibt 16 Millionen. Es sei angenommen, dass nur 10% derjenigen, die wirklich ernst meinen -, die wirklich Dschihadisten oder geben diese Hilfe und Unterstützung sein könnte. Es gibt 1,6 Millionen. """;nothing
1011478498890573;"Staatsversagen !
Merkels Flüchtlingspolitik destabilisiert ganz Europa.
Es sind deutlich über 280.000  nicht registrierte  Personen in Deutschland.
Die Türkei nimmt  8 Terroristen fest die auf dem Weg nach Deutschland sind.
Es sind fremde  Menschen die in unser Land eindringen  und die nicht registriert werden .
Es sind fremde  Menschen die in unser Land eindringen  und die nicht identifiziert werden.
Eine  mögliche Gefährdung der hier lebenden Bevölkerung wird billigend in Kauf genommen.
Warum ermittelt der Staatsanwalt hier nicht !";criticism
1111331645571924;Sehr gut!!;nothing
951882788183478;"Ich will es mal so ausdrücken:
WENN MAN SICH JEDEN TAG IN SEIN GEHIRN FICKEN LÄSST, DASS VOM LIEBEN HERRGOTT EIGENTLICH ZUM KACKEN GEDACHT WAR, KANN EINFACH NICHT MEHR KLAR DENKEN.";nothing
1065316333506789;https://twitter.com/Zeisix/status/703558074766749697;nothing
876310775740680;Da kann man garnicht soviel essen wie man kotzen will bei dem gelaaber;nothing
885812654790492;Das sind doch die heimlichen Wünsche der Pegidaner, ne?!;nothing
1063700000335089;"Ich würde mal vorschlagen zu schauen wie die Schulklassen dort zusammen gestellt sind ;-)";nothing
876440732394351;Ich finde, es reicht auch langsam mit den Einwanderern. Genug.;nothing
935327376505686;Raus mit dem Islam ohne Kompromisse aus unserem land und wer mit dem Islam leben will bitte aber in euren Ländern zu Deutschland gehört diese Religion absolut nicht;nothing
854995991205492;Viva la PEGIDA;nothing
857322127639545;Ne die wird es nie geben. Bei MDR Hier ab 4 haben sie gerade schon wieder die große Keule rausgeholt- Pegida würde dem Tourismus schaden--nein diese verbrecherisch falsche berichterstattung über Pegida schadet dem Tourismus;nothing
856833041021787;Weiter immer weiter!!!;nothing
881975325174225;Halt ein Unternehmer der sein Vaterland liebt,und gleichzeitig Weltoffen ist.Das würde ich mir von Frau Merkel auch wünschen;criticism
968079536563803;Ausbilden? !Unsere Lehrlinge werden nicht übernommen und die Wirtschaft ruft nach Fachkräften! Warum behält man nicht die eigenen Leute die in dem Betrieb gelernt haben? Aus einem einfachen Grund:zu teuer! ! Die Asylbewerber, Sorry, Fachkräfte, machen ja sicher den gleichen Job für viel geringeren Lohn! Es sollte mich wundern wenn es nicht so ist.;criticism
857433180961773;Da  geh mal schön auf die Nazi-Seiten und mach denen das selber klar.  PEGIDA hat bereits die wichtigsten Forderungen fest im Blick. Dann  bleibt am Ende auch mehr Geld für Bildung...;nothing
857968170908274;"Ich schäme mich auch ganz oft für einen ""deutscheren"".  C'est la vie.";nothing
856867624351662;"sie verdrehen da ein bisschen was.die ""gutmenschen""ware die,die den juden geholfen haben";nothing
856840421021049;Dann macht was ... ????????;nothing
856755544362870;sollte doch heissen;nothing
857279430977148;Wollen wir nur hoffen dass das Konzert dann heute Kostendeckend abläuft.;nothing
987826771255746;"Ja Herr Gepflegt .....entschuldige, bin den Pack entsprungen  ;-)";nothing
1124620597576362;Ihr seid einfach nur klasse !;nothing
861985417173216;"?????? die kommentare sind sehr lustig und unterhaltsam ich sag nur  ;)https://www.youtube.com/watch?v=m3U38xBdw8k&feature=youtube_gdata_player";nothing
935424029829354;Hats ja auch nicht....;nothing
1111546858883736;Ganz genau. Das viele Geld lockt die Nur an.;nothing
857145110990580;Servus coco ... jan ist n troll ohne supstanz ... meckert rum aber hat nix zum vorweisen wie jeder andere der pegida irgendwo hinschieben will ... freu mich auf dein Buch;nothing
1095899297115159;Sowas sind keine Flüchtlinge, das sind Erpresser.;nothing
1012081792163577;"Wenn ich ein Hotelzimmer buche, lass ich auch immer falsche Uniforman und Gasflaschen liefern. ??
Die denken echt, wir sind auf der Wurstbrühe hergeschwommen.";criticism
1012419675463122;Gunder Stürmer: nur wenn sie eine burka tragen!;nothing
857821037589654;"was sollen dann Plakate mit "" Lügenpresse ""?";nothing
1406533198457323520;@Alice_Weidel @UweJunge Merkel hat alles abgeschafft, National, Flagge, und das Gesicht 😣, aber dafür macht Deutschland jeden linksgrünen Unsinn mit, der nichts mit Sport zu tun hat. 👎 https://t.co/1ZrRX4kZBj;criticism
1007190989319324;Die wissen doch nicht was Arbeit ist!!!;nothing
856844814353943;https://www.facebook.com/permalink.php?story_fbid=1393280400976297&id=100008830506909&notif_t=like;nothing
857957280909363;"Klare Antwort? Menschen sind wir! Ich stelle fest, soziale Kompetenz und Intelligenz ist eben noch kein Studienfach. ;-)";nothing
1065209343517488;So liebe ich das Leben ... früh einen Kaffee und einen Witz, um herzhaft zu lachen;nothing
1069147403123682;"#Russia and #Syria weaponising #refugee crisis to destabilise #Europe
http://www.savemysweden.com/russia-and-syria-weaponising-refugee-crisis-to-destabilise-europe/";nothing
1010886678949755;Davon gibt aber sehr viel.Leider.Solche Sendungen sind Verblödung.;nothing
858042294234195;PEGIDA ????????;nothing
991268987578191;Ha!hallo und gruss aus wiesbaden;nothing
1057766830928406;Einen Irren hatten wir ja schon, wieso sollte es nicht sein das man ein zweites Mal davon heimgesucht wird?;nothing
1064314446940311;Ihr Sachsen seid schon was ganz besonderes! Weiter so.;nothing
1387326509023645696;@Karl_Lauterbach Totalitäre Politiker versuchen, die grösste medizinische Katastrophe nach 2. Weltkrieg zu nutzen, um #Demokratie und #Grundrechte auszuhebeln. Nichts könnte schäbiger sein. Die Regierung #Merkel ist selbst ein Fall für den #Verfassungsschutz.;criticism
993957007309389;"Trump zur Flüchtlingskrise:

""In Deutschland wird es Aufstände geben"":

http://www.rp-online.de/politik/ausland/donald-trump-zur-fluechtlingskrise-in-deutschland-wird-es-aufstaende-geben-aid-1.5462475";nothing
856771584361266;und dresden scheint eher das tal der ahnungslosen zu sein...;nothing
862027270502364;"Die Hippie Truppe Plädiert für ein buntes Deutschland.....,
unglaublich!";nothing
857360610969030;Aba die deutschen sonen Nazis sein... Ihr seit doch  viel schlimmer;nothing
989379264433830;"Für das ""Fuzzies welcome"" Bildchen auf deinem Profilbild gibts ein Fleisskärtchen. Für die Erwähnung der ""BLÖD"" Zeitung noch eins. Wenn du jetzt noch deinen Namen fehlerfrei tanzen kannst, darfst du dir nen Lutscher aus dem Körbchen nehmen.";nothing
1012476072124149;"zu Dresden .Stellt euch mal vor ,was der Tourismus- Chef von Dresden inder Sächsischen Zeitung vom 14/15 11. 2015 von sich gibt. Wörtlich:"" aus dem sympathischen Vorzeigeland Sachsen  und seiner wegen ihrer Schönheit gepriesenen Landeshauptstadt wurde innerhalb kurzer Zeit in der öffentlichen Wahrnehmung eine hässliche Nazihochburg"" .angeblich abgeschreckt von den wöchentlichen Montagsdemonstrationen bleiben deutsche Gäste fern, und dresden habe einen enormen Imageschaden erlitten.";nothing
876300639075027;Pegida is doch auch daran schuld, das wir keinen richtigen Winter bzw Sommer haben, wusstet ihr das? ??;nothing
857368984301526;[@IND], und man bekommt zusätzlich die Kretze am A...h.;nothing
1064097873628635;Zum Glück sind wir der Schandfleck. Sonst würden wir sicher Bremen Konkurrenz machen.;nothing
1065210533517369;Und immer so teure Sachen!! Es ist so was von unfassbar!! Daher, haltet so etwas für euch! Glauben tut's eh keiner!;nothing
856749547696803;es erste mal das rtl positiv über pegida berichtet hat;nothing
876636372374787;"Nicht meckern, machen. Wer Hartz bekommt, und noch gesund ist, soll seinen Arsch mal bewegen und sich nen Job suchen. Doch von denen hört man nur: ""Für 1.000 EUR netto geh ich nicht arbeiten"".
So viel hatte ich selbst mal verdient, und bin trotzdem arbeiten gegangen.

Niemand schenkt dir was, also mach selbst was.";nothing
1011486765556413;"wo kommt denn jetzt auf einmal der ständige Terror Alarm her....merkwürdig merkwürdig...anstatt täglicher Nebelbomben würde mich mal eher das Thema ""Abschiebung von Flüchtlingen"" interessieren...was passiert da eigentlich????";criticism
993677967337293;Thilo Behrens Vielen Dank für dieses eindrucksvolle Bild. Besser hätte man es nicht darstellen können.;nothing
856810054357419;"Marco Blöd(orn) ich komme aus dem Westen und finde es wie viele andere hier auch gut.
Was soll dann die Mauer ?
In diesem Punkt ist sich West und Ost in großer Zahl einig";nothing
1389098226041622528;@Alexis_Colby_78 Fuck Antifa ......mehr gibt es nicht zu sagen , ein Haufen #linksgrünversiffterarbeitsloserinzuchtmenschen .;nothing
856818287689929;In Deutschland wurden vor einiger Zeit Abgabestellen für gebrauchte Kondome eingerichtet. Dort werden sie neu konfektioniert und den Linken und Gutmenschen als Kaugummi angedreht... :D;nothing
1084352921603130;Arnhem Centraal station heeft natuurlijk af en toe last van het regen.Maar echt ontploffing kan dak naar beneden komen...;nothing
858003097571448;Katharina Kate wie viele Pegida Demonstanten waren denn in Frankfurt?;nothing
1124429577595464;Was ist eigentlich mit Tatjana? Könnte auch mal wieder vorbei gucken! :/;nothing
1011485115556578;Der Dschihad wird enden, wenn Allah es will... Woher wissen wir wann Allah es will? Genau dann, wenn der Dschihad endet... Diese Aussage macht mir wirklich Angst... Aber danach Leben die Islamisten! Und es macht deutlich, dass es nie enden wird! Egal was wir hier auch versuchen! Die Fäden haben ganz andere in der Hand! Wir sind nur die dummen Steuerzahler, die das Ganze finanzieren und Deutschland zu dem Unternehmen machen, welches es ist! Denn wir sind kein Sozialstaat, sondern einfach nur ein Unternehmen!;criticism
881946145177143;Das ist mal konsequent - Hut ab, ich hoffe, er findet eine bessere Verwendung für das Geld oder lässt es sich selbst damit gutgehen.;nothing
857171894321235;Ja nur das die meisten arbeiten gehen und Nazi bin ich nicht aber Hauptsache so eine kacke schreiben naja euer Vokabeln ist ja bloß eine Seite deswegen könnt ihr bloß so eine scheiße schreiben...;nothing
856737407698017;Na das müsst Ihr schon selber machen denke ich ??;nothing
856749887696769;"MOPO live ticker: 16:20 Uhr: Die  offizielle Teilnehmerzahl ist laut Polizeipressesprecher Thomas Geithner  17.300 Teilnehmer! Bei der Gegendemo von ""Dresden Nazifrei"", ""Kehraus""  und ""Dresden für alle"" sollen es wohl 5000 gewesen sein.";nothing
856792207692537;Naja, mehr sind es nicht geworden. Im Gegenteil: Laut PEGIDA waren es das letzte mal 36.500 - an einem Montag !;nothing
881955775176180;Aha! Der Wolfgang Grupp?;nothing
858045500900541;Ne Leute, war ein Guckfehler von mir.sorry;nothing
1742;RT @name: @name @news Die EU spaltet Europa. Merkel spaltet die EU. Merkel muss weg. Die EU muss weg. Damit Europa wieder atmen kann.;subversive
857400190965072;Und Aymen, weil Schweinefleisch einfach seit jeher zu deutschem Essen gehört und nicht Schaf oder Hammel. Es solte zumindest so sein, das zwischen 2 Gerichten (1 mit Schwein, eins mit anderem Fleisch oder auch ohne Fleisch) gewählt werden dürfte. Dann wäre doch auf  j e d e n Rücksicht genommen.;nothing
977033392335084;Wenn ich das Wort Verteilung der „Flüchtlinge“ höre, dann finde ich fast immer die Begründung Länder die sich dagegen aussprechen in die „PFLICHT“ zu nehmen und auf Deutschland bezogen, sie in den Osten abzuschieben (obwohl da nur Fremdenfeindlichkeit herrschen würde). All jenen sei gesagt, fragt die „Flüchtlinge“ wohin sie wollen. Diejenigen, die nur daran interessiert sind sicher in Deutschland unterzukommen (wirkliche Asylanten), sind im Osten bestimmt gerne gesehen. Auch eine im Osten nicht immer optimale Infrastruktur wird von diese Menschen bestimmt akzeptiert. „Flüchtlinge“ die klar artikulieren, wohin sie wollen, bitte in diesen Gebieten/Städten unterbringen. Sie werden ja sowieso nach der Einbürgerung dort aufschlagen. Auch sollte abgefragt und bei der Unterbringung berücksichtigt werden,  ob die „Flüchtlinge“  in Gebiete/Stadtteile mit überwiegendem muslimischen oder christlichem Anteil unterkommen wollen.;criticism
1112021735502915;Ist doch egal,die anderen glauben doch auch was sie erzählen.ARD,ZDF, CDU,SPD die Linken und Grünen.;nothing
856886477683110;https://www.facebook.com/newsweserbergland/photos/a.232095986970218.1073741828.232095003636983/370700059776476/?type=1&theater;nothing
1063427147029041;"Es ist wichtiger für Politiker gegen Pegida , AFD oder die deutsche Polizei vorzugehen anstatt hier endlich mal eine ordentliche Flüchtlingspolitik zu fahren und straffällige Flüchtlinge nicht erst abzuschieben wenn die die 6te Frau vergewaltigt oder andere  Flüchtlinge abgestochen haben .... Schlimm schlimm was geht hier nur ab ... nur noch Mord und Totschlag ;-(";criticism
