id;description;vio
858295644208860;"Andi Link ... Wunschdenken ...
sorry lieber Andi, aber hätte jeder so gedacht, wäre die Welt vermutlich heute noch eine Scheibe.

Weißt du, ich sehe dass wir in der Realität...also in Wahrheit soooo viel machen könnten, würden wir doch endlich alle nur miteinander kooperieren.
Wenn das jeder aber als eine Utopie, als einen nie erfüllenden Traum sieht und niemand Hoffnung für so etwas hegt...dann wird es natürlich unmöglich.
Wenn du sagen wir mal mit der Bahn in die Stadt fahren willst, aber dir sagst, dass der Automat ja eh kein Ticket ausspuckt...und du erst gar nicht anfangen musst in den Zug zu steigen wird es genauso wenig was...
Es ist nicht soweit aus der Luft hergegriffen. Eine bessere Welt, so nenn ich es mal, ist möglich, es ist ja nicht so...das schon alles kaputt ist, dass sie morgen untergeht und wir eine 2. brauchen.
Es ist nicht so dass wir die Teechnologie nicht hätten, oder den Willen oder Arbeiter, die Rohstoffe ...
Es mangelt doch nur an den Willen des Einzelnen sozusagen, es mangelt an der Kooperationskompetenz.
Wirtschaft und Geld ist ja nur ein Teil einer Kooperation zwischen Menschen und da muss man schon sagen, dafür dass die einen nicht wissen wohin mit ihrem Geld und die anderen in Slums hausen organisieren wir uns ziemlich schlecht als Menschheit ;-) ....";nothing
1010865865618503;Christine Spielmann warum auswandern, so wie die flüchtigen Feiglinge. Wir werden unsere Heimat verteidigen müssen.;nothing
1056925181012571;Diese ganze Brut macht mich ganz krank !!!;nothing
991255704246186;Habe soeben aus zuverlässiger Quelle erfahren, das derzeit auch in Dresden-Gorbitz die Turnhalle freigeräumt wird!!!;nothing
1063498147021941;Ich möchte mal die genauen Zahlen für Deutschland sehen,nur für eine Woche,was Migranten mit Messern und anderen Waffen so anrichten?Die Zahlen der Toten und Verletzten,da sollte sich mal jemand von den Behörden die Mühe machen und das alles zusammenzählen und dann veröffentlichen.Dann haben wir nämlich nach Köln,noch eine viel grössere Welle der Entrüstung,aber diie aktuelle Politik wird dies zu verhindern wissen,jede Wette.;nothing
968211599883930;Schade schade das erst in 2 Jahren Wahlen sind....! Oder den etablieren ihr Glück...;nothing
1124375254267563;Schön bunt trotz akuter Farbenblindheit. :D;nothing
855049281200163;Kommste gerade aus dem Dschungelcamp? Dein Profilbild bestätigt mir das.;nothing
982679881770435;und es wird kein ende geben...die festung europa wird gestürmt...ungarn und co machen die hintertüren dicht -nur frau merkel lässt die zugbrücke runter...;nothing
1105657842805971;"Auf keinen Fall,lassen wir das zu.""Merkel muss so schnell,wie möglich weg und die Gutklascher gleich mit"".Armes Deuschland.";nothing
993923247312765;Genau da sind wir nämlich bei diesem Thema Rücktritt. Das Amt kann ihr so glaube ich gar nicht ohne Formular und Unterschriften aus dem schätze ich mal Parlament oder den UN obersten nicht entzogen werden.;nothing
856796424358782;Vielen Dank für das Entfernen meiner Kommentar!;nothing
876578349047256;"""Um auf die menschenunwürdigen Lebensbedingungen für Geflüchtete in  Deutschland aufmerksam zu machen, haben Geflüchtete beschlossen, den  Kampf auf dem Theaterplatz nach der Demo heute weiterzuführen und ein  provisorisches Camp aufgeschlagen. Unterstützt sie. Bringt Schlafsäcke  und Isomatten oder kommt einfach so vorbei um eure Unterstützung zu  zeigen.""";nothing
968167933221630;Wer hat denn rot grün gewählt, das deutsche Volk ??;nothing
857743530930738;Da wird er mir ja gleich wieder sympathisch. Sowas schreiben die Medien natürlich nicht. Ich will nicht wissen, was so mancher wirklich denkt, der gegen Pegida singt oder eine Rede halten muss;nothing
856904254347999;Einen großen Dank an alle die bei Pegida mitmachen! Ihr zeigt ganz Deutschland, warum es sinnvoll ist, dass wir keine direkte Demokratie haben. Auch eure Facebook-Seite ist auf eigentümliche Weise unterhaltsam - komisch und abstoßend zugleich. Mein Fazit: Weiter so!;nothing
857184320986659;DER ISLAM GEHÖRT NICHT ZU DEUTSCHLAND....NICHT SO;nothing
876272719077819;Die falsche Berichterstattung der Medien über PEGIDA ist schädlich. Die links grün versifften Medien vermitteln durch ihre Berichterstattung im Ausland den Eindruck das PEGIDA bzw. deren Anhänger pauschal gegen Ausländer sind.;nothing
1012248532146903;nur bekloppte;nothing
945837505454673;...Nazi kann man zur Zeit überall in Deutschland sein.......und manchmal möchte man es sogar sein....so schlimm wie dass klingt.....;nothing
1152515718120183;Wundert micht nicht, hatte leider mehrmals mit der awo in meinem Leben zu tun und habe es alle male bereut und nur Probleme gehabt.;nothing
1064996436872112;"Stanislaw Markus Sachse  Der Erste Weltkrieg 17 Millionen Tote (verursacht durch Nicht-Muslime)
2. Der Zweite Weltkrieg 50-55000000 tot (verursacht durch Nicht-Muslime)
3. Nagasaki Atombomben 200.000 Tote (verursacht durch Nicht-Muslime)
4. Der Krieg in Vietnam mehr als 5 Millionen Tote (verursacht durch Nicht-Muslime)
5. Der Krieg in Bosnien / Kosovo mehr als 500.000 Toten (verursacht Nicht-Muslime)
6. Krieg im Irak (bisher) 1.200.000 Todesfälle (verursacht Nicht-Muslime)
7. Afghanistan, Burma usw. (verursacht durch Nicht-Muslime)
Du denkst immer noch, dass der Islam ist das Problem ?!
Und wenn zu ihnen gesagt wird: ""verursachen keine Korruption auf der Erde"", sagen sie: ""Wir sind Friedensmacher, aber Reformer."" [02.11]";nothing
856987884339636;"Focus-online ""im Sommer kräht kein Hahn mehr nach PEGIDA""";nothing
858058010899290;Haha....unglaublich!;nothing
1056507891054300;Konnte noch nie verstehen, wie man sowas wählen kann.;nothing
895221087182982;"S.o. Es ist natürlich einfach jedes Hakenkreuz auf die Rechtsextremen abzuschieben - denn das zählt auch als ""judenfeindliche Straftat"". Eine Straftat wie judenfeindliche Parolen - sind die da auch aufgelistet. Hört einfach auf, die judenfeindliche Grundierung des Islam zu negieren. Ihr würdet den wahren Rechtsextremen komplett das Wasser abgraben, wenn ihr endlich diese Gefahren ernst nimmt und nicht verharmlosen würdet. Ich bin gegen Rechtsextreme - keine Frage. Judenfeindlichkeit ist das Letzte. Täter sollten auch hier richtig benannt werden.";nothing
1063658643672558;sehr schön, nix mit dummen Ossis die auf die Straße gehen und um ihr Land kämpfen, aber irgend eine andere Ausrede wird Ihnen schon wieder einfallen, da bin ich mir sicher!!;nothing
857461644292260;Nooooin...nicht rechts. Rassisten! Das ist was annersch...oder so...;nothing
1069165989788490;Wie kompetent, der weiss nur, dass er grün ist?!?;nothing
1010393018999121;"Roland Knebel wie er aus Österreich weiter ist? Soll doch tagelang im Fernsehen gekommen sein! Er kam mit dem Sonderzug nach München, wurde von einer jubelnden (teils bezahlten) Gutmenschenmenge mit Plüschtieren und Blumen empfangen, von linken Sozialarbeitern über seine Rechte und juristische Tricks informiert, zum Geldautomaten begleitet, dort wurde ihm mit dem Spruch ""simsalabim this is your money"" sein erster Packen Euros überreicht, danach hat er mit seinem I Phone 6 die Nummer des IS-Führerhauptquartiers Bayern angerufen, welche er schon in seinem Heimatland bekommen hat und wurde dort für seinen Einsatz instruiert und hingeschickt.";nothing
876387129066378;Super Karin schneider;nothing
876383865733371;xD http://urbanshit.de/bild-boykott-hamburg/;nothing
857105580994533;Mal ehrlich, wer geht Sonntags bei schönstem Tageslicht und Kameras dort hin, wenn Vereine, Verbände und Firmen, ihren eigenen Mitgliedern oder Arbeitnehmern mit Repressalien drohen...? So weit ist es schon...Ich kenne Rentner, die da nicht hingehen, aus Angst es könnte der Staat zu schauen und..............es ist also real, das es bei Tageslicht weniger ist..;nothing
1057128164325606;Meyer Stefan Ja der Arme muss alleine zurück :);nothing
1011410212230735;schick doch mal unsere Polizisten in so ein Szenario!!!! die wissen gar nicht wie sie sich verhalten sollen!!!! das haben die nie geübt!!!! und bevor ein sek da ist!!! ja da ist es zu spät!!!;nothing
856742287697529;Klasse!!macht weiter so!!;nothing
1012452795459810;Das ist kein Fakebild sondern eine Satire;nothing
858307414207683;Und im München, ganz prima!;nothing
972159486155808;Mit solchen Meldungen lenkt man wieder von wichtigen Themen ab.;nothing
1058085824229840;Natürlich hat es auch mit dem Islam zu tun,den die Leben ja danach.Solange sich alle Flüchtlinge  anpassen und die geltenden Werte,Tradition  und Gesetzte einhalten ist das kein Problem.Aber sie tun es nicht.Und es muss sich auch nicht Deutschland  anpassen sondern die Menschen die zu uns kommen.Es gibt Millionen Migranten die schaffen das ohne Probleme.Und wer es nicht will muss wieder gehen.Es heißt immer das man nichts gegen den Islam sagen darf.....aber anderst rum ist es egal??;nothing
856832031021888;Berlin Kreuzberg wird für deutsche Polizisten immer gefährlicher --- die Paralellgeschellschaft dort will die Scharia;nothing
857587447613013;liebe freunde ob pro oder contra egal merkt ihr nicht das wir alle von der politik unseres landes und natürlich von unseren politisch korrekten medien von vorn bis hinten nur verarscht und belogen werden;nothing
1043763682328721;Tatjana, die können dir gar nichts. Mir war sofort klar, dass die Konsens-Medien so reagieren. Schließlich ist Wahlkampf. Alle haben Angst um ihre Posten und Pfründe.;nothing
945350158836741;"Dumm auch die das Nutzen und meinen auf Anti "" Nazi "" zu machen.";nothing
1010738065631283;woarme brut;nothing
1065193793519043;KÜNSTLER DER VERLOREN HAT GLEICHE AGENTUR WIE MACHE MARKETING FÜR STADT?;nothing
856808014357623;Soviel Polizei muß ja auch nur da sein weil ihr immer gleich ne Gegendemonstration starten müßt;nothing
1108166225888466;"""Entfalten"" - geile Wortwahl!";nothing
1010812282290528;Carola Thräner ,stimmt alle diese heißluftbläser von FB nach berlin, das es zumindest mal rumort;nothing
1152511334787288;weg müssen, nur sollte die AFD mal an einem Strang ziehen und ihr Konzept mal auf den Tisch legen. Und sollten sich nicht so rechts darstellen. Fakten zählen bei den Bürgern.;nothing
1390;@Schneile_ Prügel sie nicht zu hart, dieter! 🍺🍺🍻😂;support
857326427639115;Wir Europäer!;nothing
1708;Alle einsperren foltern nie wieder raus lassen ganz einfach wie kann man so respektlos sein für mich sind das keine Menschen und auch keine  Tiere sondern gestörte Muster;call2violence
1111541628884259;damit kannst du Recht haben;nothing
862063397165418;"Karla,sie sind vernagelt,oder vielleicht auch ""ungenagelt"",das macht streitsuechtig,realitaetsverlustig und auch eine schlechte haut...wahrscheinlich brauchen sie mal einen verfoehrer!!";nothing
1035180083187081;????????;nothing
1108359815869107;Linke halt, egal ob in D oder A oder I, immer dasselbe, es lebe die Internationale!!;nothing
882021985169559;Sensationell;nothing
857717027600055;"Najaa, kommt ... man muss ja nicht alles der ""Lügenpresse"" nachmachen und verdrehen. Da fehlt schon noch ein Wort am Schluss ;-)";nothing
1044341355604287;"Merkel sagte allerdings laut und deutlich wieder ""KEINE Obergrenze!"". Von wegen abgesprochen.";nothing
882939735077784;War Frau Orosz schon da;nothing
857828684255556;also diese scheiß pegida;nothing
1063836613654761;Upps wie kommt es dass die neuen Bundesländer so weit von stehen...und der Schandfleck Sachsen an erster Stelle?  Warum ist denn im Osten die Bildung besser? Sicherlich ist es in den Themen Religion oder Ethik im Westen besser aber wer brauch schon Religion?;nothing
857019791003112;Ach, es ist eigentlich viiiiiel zu einfach........;nothing
982740831764340;Ramon De la Perez Geh einfach mal in Ruhe Kacken. Nimmt Druck vom Hirn.;nothing
1065677183470704;Na da würde es sich anbieten mal einen Blick in einige Schulen im Leipziger Osten zu werfen.;nothing
1064861043552318;Von den Sorben,aber klug waren die nicht;nothing
1010763738962049;Dass man die zwei Kasper nicht für voll nehmen kann,dürfte selbst der letzte Hinterbänkler mittlerweile begriffen haben.;nothing
1065825506789205;Das kann ich so nicht bestätigen. Hier sind viele Rentner in der Altersgruppe, die auf den Barrikaden sind!;nothing
856871334351291;Ach, Herr Pommes (??), wenn jemand wie Sie mir keine Ahnung und Dummheit bescheinigen will, so lache ich mich schlapp! Eine antiamerikanische Haltung in der Politik (TTIP usw), eine kritische Haltung zur bundesdeutschen Politik und deren devote Haltung gegenüber der USA, kann ich durchaus nachvollziehen. Dass Sie aber dann grad aber den Islam als Gefahr für unser Land ansehen, das sollte selbst Ihnen und Ihrer Ideologie zu Denken geben..,;nothing
857299470975144;Wie viele Städte hat Deutschland? Um sich eine Meinung bilden zu können, muss man alle Städte in einen Topf werfen und nicht nur die, in denen etwas passiert.;nothing
960877680617322;Ein Nazi bin ich auch nicht Aber ein Nationalist;nothing
857399280965163;Ich finde es einfach herrlich ?? die dummen Menschen bekriegen sich, während die Politiker vor dem Schreibtisch sitzen und sich denken ?????? Haha was für Vollidioten. Falsche Berichterstattungen und die Menschen erledigen für uns den Rest ?? Bravo Deutschland;nothing
855024384535986;Das kommt davon wenn man zu viel Gras raucht oder andere Dinge konsumierten. Einfach nur dumm.;nothing
982728735098883;"https://youtu.be/UmDzMDEGJkY
Stellt euch gegen ffm";nothing
857437417628016;also mir reicht es wenn die lobbyisten einfach ihre arbeit machen und unser land nicht zuschütten. warum haben deutsche familien kaum noch kinder........ weil sie es sich leider nicht leisten können. es gibt kaum noch schützenfeste oder dorffeste. warum ist das so?? schon mal drüber nachgedacht -klaus- oder bist du blind;nothing
1096372573734498;einfach die lkws vorran und einfach drüber bügeln. wer eine erpressung versucht ist ein straftäter und hat so oder so keinerlei ansprich mehr auf irgdendwas...;call2violence
982641055107651;Deutschland soll endlich die Geldzahlungen an Asylanten einstellen und die Grenzen dicht machen.Hier wird einem himmelangst und bange.Ich mache mir Sorgen um die wenigen deutschen Kinder,die das alles ausbaden müssen.;nothing
1007208769317546;Selber nicht gedient diese Verfilzten und deshalb auch keinen Respekt!;nothing
856743914364033;Ihr seid spitze. Wir morgen in München auch (allerdings in kleinerem Rahmen): https://www.youtube.com/watch?v=lnXz9hAx5Xw;nothing
972147232823700;"da passiert von Seiten der Justiz gar nichts. Die Ermittlungen werden auf Weisung schnellstens eingestellt. Und die bekannten Typen wie Merkel, Gabriel, Gauck und Maasen ""halten sich vornehm zurück""...";nothing
855661501138941;Sehr Stark!;nothing
1010703275634762;Nein eigentlich nicht. Geh du mal lieber wieder den Arm heben ...;nothing
1012417532130003;"[@IND] Zum 25. Jahrestag der DDR (1974) wurde ein Emblem in Form eines Vexierbildes geschaffen, das bei näherem Hinsehen einen ""heraushängenden Pferdekopf"" erkennen ließ. Wunderbare Designleistung! Zum Leidwesen der Partei- und Staatsführung war es schon DDR-weit verbreitet und konnte nicht mehr zurückgenommen werden.";nothing
982664361771987;Die Scheiß Nato-Soldaten haben doch kein Arsch in der Hose.;nothing
1064327493605673;von Morgens bis Abends nur noch Sondersendungen über Flüchtlinge, zum kotzen, ich glaube inzwischen sind mehr Deutsche traumatisiert als Flüchtlinge.;nothing
1105402236164865;http://www.bild.de/regional/leipzig/moschee/muslime-fordern-mehr-moscheen-in-sachsen-45468202.bild.html;nothing
857021257669632;ich will nicht fachsimpeln, das was falsch läuft, sieht ein Blinder mit Krückstock. Ja ich bin unzufrieden, nicht mit meinem Leben , sondern mit der Politik, muss ich mir dass gefallen lassen, nein ich glaube nicht. Ich bezahle Steuern also solllen die Politiker steuern und ich heiße nicht umsonnst Bürger,sondern wei ich damit bürge.;nothing
857147254323699;Bei blu media du kannst du dir das abholen must dich aber vorher anmelden und deine Steuernummer hinterlegen... wir zahlen dir hier nix entweder oder;nothing
1035552849816471;"....das kannste auch in Korl-Morx- Stodt haben... ;)";nothing
1012586458779777;Jawohl Frau Päßler, Sie sind eine anständige und gebildete Person. Aber sind Sie auch eine gute Deutsche?;nothing
985456511492772;Das ist ja  wieder nur der Anfang.;nothing
