id;description;c2a
1111307768907645;""" Damit wird aber auch das umstrittene Gutscheinsystem für den Kauf von Bekleidung abgelöst.  ""

Tausende deutscher Rentner & Hartz 4 Empfänger müssen sich in den Kleiderkammern der Tafeln ""neu"" einkleiden.
Die bekommen weder Bares noch Gutschein !
Einfach diskriminierend wie mit den eigenen Menschen umgegangen wird !";FALSE
991245954247161;Macht weiter so????????;FALSE
1011480502223706;Hehe, harte Worte !??;FALSE
1069077806463975;Schlafen Sie schon oder reden sie noch ?;FALSE
856990174339407;dein Niveau...? Jesus...;FALSE
1123527311019024;"Ich vermute da würde kein einziger mehr von unseren sogenannten Volksvertretern mehr da sein
Und Tschüss ??";FALSE
856891374349287;900 kommt hin.;FALSE
1065012326870523;Ihr habt vergessen: Das Gehirn von Merkel und das Gewissen von Gabriel ??;FALSE
858541144184310;*Gegendemonstranten;FALSE
857252564313168;Das ist nicht ironisch gemeint. Ich würde für Deutschland kämpfen, so dass Deutschland deutsch bleibt. Am Ende des Kampfes würde ich selbst dann auch Deutschland verlassen! Nur damit Deutschland deutsch bleibt!;FALSE
945884345449989;Mancher Münchener wird sich nun denken: Ich hätte doch mal lieber die NPD und BIA wählen sollen.;FALSE
876290535742704;na dann wär ja schon viel erreicht;FALSE
985394018165688;"Hi, man liest gar nichts mehr von Gegendemonstranten. Haben die aufgegeben, oder wieviele waren da zum ""Nazis"" schreien???";FALSE
882917171746707;Die Evolution ist nicht aufzuhalten, ist nicht deren Lebensraum und genauso muss es sein, die natürliche auslesen hat begonnen. ??;FALSE
982875005084256;Diese Refugium welcome Mädels werden sich umschauen wenn sie gezwungen werden andere Pforten für die zu öffnen.....;FALSE
982762645095492;sprach der verblendete Gutmensch.;FALSE
1012236388814784;wirklich;FALSE
1066462050058884;Juliane Ende die geistig behinderte Partei...;FALSE
857282620976829;Und wolfgang niedecken kommt auch noch ich war früher bap-fan aber die gutmenschentümmelei die europa in den abgrund reisst früher oder später kann ich nicht ab;FALSE
1064987416873014;Absolute Messe!;FALSE
982689431769480;ist echt fragen der zeit bis die  in ungarn den schieß befehlt  frei geben;FALSE
935668759804881;Ein Idiot zu sein ist nicht Strafbar! Leider!;FALSE
857212290983862;Fritz Mayer, sie sagten ja selbst, dasd Frau Oertel sich bei Jauch von diesen Gruppierungen distanzierte. Da sie ja von der Presse mittlerweile als Sprecherin der Bewegung hochstlisiert wird, haben sie da auch ihre öffentliche Distanzierung. Das war die Antwort, und jetzt meine Frage an sie...wer ihrer werten Vertreter(man blickt ja gar nicht ehr durch wer da was zu sagen hat) distanzierte sich öffentlich von der Gewalt der Antifa?;FALSE
972177122820711;Rico Schmitteck ja glaube ich auch. Ich gewinne den Eindruck , das die Parteien(SPD, Grüne) krampfhaft nach Ereignissen suchen um Pegida mundtot zu machen. Außer das alles verdreht im TV und Presse dargestellt wird findet sich nichts passendes.;FALSE
982649615106795;Es kotz einen nur noch an was man so liest und hört. Wenn ich mir eine Zeitung kaufe werden die  ersten drei Seiten nicht gelesen nur noch der Sportteil und im Fernsehen braucht man nur noch den Schlagerkanal kucken.. soweit ist es schon.. Traurig Traurig..;FALSE
858311520873939;Grölemeyer sol 40 000 für seinen weltoffenen, bunten Solidaritätsauftritt bekommen haben;FALSE
857864874251937;Die suche ich hier meisst vergebens, Bodo. Hier ist mir einfach zuviel Hass und Angst. Ihr müsst keine Angst haben.;TRUE
1096374720400950;Ich stelle mir gerade vor wie beschissen es ist das Du in meinem Land bist.....;FALSE
982650065106750;Naja die laufen nur durch. Was wollen die groß verändern. Der Zaun verändert das Land wohl eher. Und Kosten tut er alle Mal mehr. Von der negativen PR erst gar nicht zu reden. Ich glaube das mehr dahinter steckt. Es hört sich vielleicht verschwörerisch an aber Deutschland kommt es zu gute weil Sie Zeit bekommen Ihre Fehler Weg zu machen. Merkel gibt ihre Fehler eh nie zu! Siehe Energiewende..;FALSE
982805195091237;"Ich habe gerade den geplanten ""Verteilungsschlüssel"" für neu ankommende Flüchtlinge angeschaut. NRW...mehr als 20 %. Sachsen: 2 %. Und gerade ihr tut hier so, als ginge das Abendland unter und wäre bereits eine muslimische Monokultur. Schaut Euch mal an, wie viele Immigranten bei Euch leben und wie viele Euch zugeteilt werden. Offenbar ist selbst den von Euch so genannten ""Volksverrätern"" der Politik klar, dass Ihr lausige Gastgeber seit. Und am Lautesten brüllt...";FALSE
894669423904815;"Dieser durchgeknallte J. Trottelhöfer ist doch ein ""politischer Geisterfahrer"", völlig abgedreht und orientierungslos. Sein radikaler Pazifismus ist naiv. Er heischt nach Aufmerksamkeit und entwertet jedes Gegenargument !

Für mich ist er hochgradig gestört, denn einer, der den IS-Terroristen die Hand gibt und freundschaftlich mit denen herumplappert, aber genau weiß, dass diese Typen Frauen, Kinder, Christen und Jesiden abgeschlachtet haben, ist nicht mehr zurechnungsfähig!

Dieser Mann ist krank !!!";FALSE
882716331766791;Ach, schon wieder? Die erledigen sich ja stündlich;FALSE
856798267691931;Frau Monika Bohn ist so hohl, das kommt dabei raus wenn man 3 oder 4 mal eine extra runde in der Schule dreht und in der 5.klasse wegen notorischer Blödheit  entlassen wird;FALSE
857998120905279;"Man kann über Putins Strategie geteilter Meinung sein, ich finde sie ein wenig zu drastisch.
Persönlich mag ich ihn nicht weil er hier, in Dresden, KGB-Chef war - zu DDR-Zeiten, aber das sind eher private Gründe.
Aber der Mann lässt sich wenigstens nicht verarschen und hält zuerst zu seinem Volk.
Was man leider von deutschen Politikern nicht behaupten kann.";FALSE
1013010588737364;Ganz klar, jetzt merken die erst das auch ihr Kopf nicht mehr hier in DE sicher ist! :);FALSE
1012934592078297;"Haben sie mal gesehen was wir da bei denen alles machen?
Wieviele Menschen mussten hier wegen der paar Idioten sterben und wie viele sterben täglich wegen unserer Soldaten. Wir machen Krieg in ihren Ländern nicht umgekehrt!";FALSE
1134227716615650;Krankenhaus Kuh;FALSE
855687864469638;wir werden sehen;FALSE
857514387620319;Gruppierung...also in Deutschland sind vermutlich nur die Guten....die Kopflosen sind dann nur so die IS-Typen ? Klär mal auf....;FALSE
856845717687186;Ich war live dort und der Platz war voll!;FALSE
856891464349278;Klar steht schon fest.Mehr als 35000 auf einem Platz der max18000. Menschen fast. (13500qm);FALSE
1152575574780864;"Ja Leute auch naiv diesem Schock kann ich Eich nur raten am 30.7. zur größten Demo aller Zeiten nach Berlin zu kommen...... die Herrschaften gegen die wir demonstrieren, die haben es sich wirklich verdient ????????

https://www.facebook.com/groups/1733036150285615/?ref=bookmarks+

Das ist der LINK in dem alles wichtige drin steht ??";TRUE
862191830485908;Monika: Rechtschreibung ist auch ein Teil von Deutschland. Probier es aus! Es macht unfassbar viel Spaß.;FALSE
1111436318894790;Wolfgang Bergmann, oder das. :);FALSE
1063671483671274;Das Gefälle resultiert tatsächlich aus unterschiedlichen Bildungsschwerpunkten. Der Osten mag vielleicht noch davon provitieren, daß sie viele Züge des alten Bildungssystems beibehalten haben. Das DDR-Bildungssystem hatte einen hervorragenden Ruf!;FALSE
857825907589167;Die Volksfront des Abendlandes! Und in Lepizig: Die abendländische Volksfront :-D;FALSE
972193362819087;Einfach mal den Verfassungsschutzbericht lesen. Da sehen Sie, dass die Zecken sehr wohl beobachtet werden.;FALSE
1107842462587509;"Der ""Job"" wird doch gut bezahlt!";FALSE
858048357566922;Danke ..Ken-Shou Xjahou... Dachte schon es liegt an mir..????;FALSE
857826637589094;"Müller, mit Verlaub, Du bist ein idiot. Du weißt nichts über mich und schreibst so ne scheiße. Egal, Deppen wie Du werden es sein, die diese ""Bewegung"" zum scheitern bringen.";FALSE
945845002120590;"10000-30000 in den Großstädten. 1500-5000 in Städten wie Erfurt. 500-2500 in denen mit bis zu 50000 Einwohnern. Und bis zu 500 für kleinere Gemeinden. Rechnet es euch doch mal aus. So viele Fachkräfte verträgt unsere Wirtschaft doch gar nicht ;)";FALSE
1065284743509948;Ich glaube, der Inhaber eines An & Verkauf hat ihn und Gitarre bei der Polizei abgegeben.;FALSE
1044153612289728;Das währe keine Änderung, man will uns doch nur verarschen!;FALSE
1152539311451157;"sehr treffend formuliert,du sprichst mir aus dem Herzen...ich wohne auf dem Land in einem Dorf mit ca. 4 Tausend Einwohner nahe der französischen Grenze, seit etwa einem halben Jahr werden wir hier förmlich von diesen ""Facharbeiter"" überrannt.Kopftücher an jeder Ecke wo man nur hinschaut. Da kommen ganze Sippschaften,das sind alles Großfamilien.Eine davon,die erst vor kurzem in ein altes Haus auf der anderen Straßenseite einzog hat als erstes mit großen Buchstaben das Wort Ramadan auf die Fensterscheibe geschrieben,und das müssen wir alles mit Toleranz und Emphatie so hinnehmen bis zu unserem Untergang,denn das ist alles von unserer Verräterregierung so gewollt.";FALSE
855049207866837;"""Der Bus"" - was ist schon EIN Bus...";FALSE
1010741265630963;Bravo Josef!;FALSE
1012900032081753;Ohh, die jüdischen Mitbürger bekommen Angst vor der Überzahl der Islamischen. Wie das so plötzlich?;FALSE
858250710880020;"Und dann freut sich ein Herr Sven Statz der endlich wieder einen dunkelhäutigen Menschen als ""Schwarzbrot "" bezeichnen kann obwohl der Herr die Grammatik seiner Sprache selbst nicht völlig beherrscht ...";FALSE
858054884232936;Bosnien-H. hat im übrigen keine muslimische Mehrheit und Albanien nur ca. 60%;FALSE
856800387691719;Super gelaufen. Wir sind keine Nazis. Die sind schon alle tot. Liebe Dresdner macht weiter so. Wir wollen unsere Freiheit.;FALSE
1057697784268644;Ich hoff es sehr für uns;FALSE
972268346144922;Ich würde gerne dies Verbrecher linkes Pack bezeichnen aber das verbietet der Anstand;FALSE
1134079326630489;Nein!;FALSE
887987197906371;"Die Franzosen haben halt die Schnauze voll und nicht diese,, unglaublich große Schuld"" wie wir zu tragen.";FALSE
989176794454077;Leute bewegt Euch Montag ist Pegida Tag.Wartet nicht bis es zu spät ist.;TRUE
885319498173141;Gewalttätiges linkes Dreckspack!!!;FALSE
1011166935588396;Die sind voll Deppen und werden von voll Deppen gefeiert. Blöd wie zwei Meter Feldweg.;FALSE
935403736498050;Ganz schlimm, was damals geschah! Und heute?;FALSE
857231514315273;Ich denke mal, das hier auch linke Zecken, Kommentare ablassen, die PEGIDA in ein falsches Bild rücken!;FALSE
1057342437637512;Jessas! ?? Welch Masse! ??;FALSE
994000477305042;Freiwillig geht die nicht.  Und Merkel ist nur eine Marionette!;FALSE
1063237200381369;Hmmm... Syrien: Chaos. Afghanistan: Chaos. Senegal: Chaos. Der ganze Mittlere Osten: Chaos. Quer durch alle Zonen hindurch Chaos und die einzig Konstante ist denen ihre religiöse Versklavung und das Patriarchentum der Familienoberhäupter (die oftmals so zivilisiert sind wie...... Mir fällt kein Tier ein.....).... Aber das darf man nicht sagen!;FALSE
925390840832673;https://www.facebook.com/rolf.luckel/posts/486483454840748?pnref=story;FALSE
857297524308672;Spenden zu Gunsten von Obdachlosen, armen kinderreichen Familien oder Nachwuchsabteilungen von Sportvereinen wären tausend mal angebrachter ...;FALSE
1063694383668984;"Gibt auch genügend vernünftige Menschen im Westen Gerry Zuhlig.
Seh ich jeden Tag ! Dumme gibt es auch bei uns im Osten.";FALSE
855046137867144;Du hast nicht aufgepasst junger Freund.Erst nachlesen dann rumlabern.Aber Du wolltest eh ins Bett.Schlaf gut.;TRUE
1064980333540389;"Und nächste Woche kommen das Bernsteinzimmer, Atlantis und der heilige Gral dran! ?????? 

Auf der Fundplanliste stehen außerdem :
5. unerschöpfliche Ölvorkommen in Radebeul 
4. eine Goldader im ewigen Eis der Antarktis
3. ein ehrliches Mitglied der Bundesregierung
2. ein objektiver Journalist im Springerverlag
1. der gestrige Tag. 

500Euro-Scheine, Beutel voll mit tausenden Euro, Blanco-Schecks usw sind auch echt etwas abgedroschen und eher alltäglich... 

Ich wünschte mir, sie würden ihre Pässe, Respekt vor unserer Kultur und Frieden in ihrer Heimat finden....

#KannsteDirNichtAusdenken #SensationelleFundserieReißtNichtAb 

http://mobile.ffh.de/nachrichten/nController/News/nAction/show/nCategory/wiesbaden/nId/69044/nItem/fluechtling-findet-teure-gibson-gitarre-und-bringt-sie-zur-polizei.html";FALSE
1013002778738145;"Menschenrechtler schlagen Alarm  
Türkei schickt Flüchtlinge zurück nach Syrien 
23.11.2015, 15:59 Uhr  | dpa Wie jetzt, ich denke, die Türkei bekommt deutsche Steuergelder, damit sie die Immigranten versorgen, dass diese dortbleiben?";FALSE
982643845107372;Feuer frei, auf die ferantwortlichen die dieses elend verursacht hyben;TRUE
982967575074999;"Solche ""Menschen"" - egal welche Nationalität, Hautfarbe oder Religion - die Polizisten - egal in welchem Land - mit Steine bewerfen haben in Europa nichts zu suchen! Es ist (noch) Meinungsfreiheit und das ist meine Meinung...";FALSE
1013553968683026;"Na, Herr Maas - haben Sie Traute?? 

Ach, sorry, ich vergaß, 
Sie sind ja ein Weichei, Herr Maas! 

Sie trauen sich nur gegen einfache Bürger die Keule rauszuholen ...";FALSE
972159669489123;Das denkst du! Ich zünde nichts an, oder tue jemanden Gewalt an. Im Gegenteil ich befürworte keine Gewalt und distanziere mich davon! Du bist ein Linksextremer und verurteilst mich du ????;FALSE
857044997667258;I denk mal sie sitzt im Keller u freut sich das hier was geschrieben hat ????????;FALSE
856786394359785;Nazi ist immer noch eine Waffe gegen Meinungsfreiheit!! Nicht nur in Deutschland wird jeder als Nazi oder Rassist beschimpft,wenn er gegen den Strom schwimmt und eine eigene Meinung hat! Heute schreit jeder gleich Nazi,obwohl er nicht mal weiß was dieses Wort für eine Bedeutung hat??;FALSE
1064311510273938;Es wird immer auf Sachsen drauf gehauen. Finde ich persönlich einfach nur erbärmlich. Sobald wenn man sagt ich sehe die Sache mit den Flüchtlingen kritisch wird man in eine Ecke geschoben wo man nicht hingehört. Wir können nicht unbegrenzt Flüchtlinge aufnehmen. Auch unsere Kräfte im Land sind irgendwann erschöpft. Die PEGIDA Bewegung möchte nur darauf hinweisen das es so wie es ist nicht weiter gehen kann.;FALSE
1010764065628683;"Wenn die  masse der Bürger mal los Rollen sollten wer will sie aufhalten die Hampelmänner vom Bundestag ?
Dieser Tag wird kommen fraglich ist nur wann";FALSE
982727258432364;Pst man darf hier nichtes mehr schreiben oder sagen ist doch auch schon soweit und bald werdne uns leer stehende häuser und wohnungen genommen dann Zimmer;FALSE
945372935501130;Es gibt noch viel mehr Gründe für PEGIDA zu sein! Auch das ist einer, die chaotische und verlogene Energiewende https://rundertischdgf.wordpress.com/2015/07/04/das-grose-geschaft-mit-der-energiewende-die-burger-zahlen-es-auf-alle-falle-so-oder-so/;FALSE
1105428829495539;ah ok,danke fürs bescheid sagen.;FALSE
1111389495566139;Ich lese ständig nur Integration ich denke Asyl ist nur vorübergehend.;FALSE
963571697014587;Richtig! ??;FALSE
952013214837102;wieso denn eindämmen? stoppen muss man diesen ganzen wahnsinn!!!;TRUE
945837928787964;Lasst Euch weiter mit Nazi das Maul öffnen verbieten.  Hier in Dresden zieht es nicht mehr.;FALSE
857336870971404;"Wieso sind es seine Landsleute? Wieso fahrt ihr nicht in die Türkei und geht dagegen auf die Straße?
Wie hier Ausnahmen verallgemeinert werden. Dann kann man auch sagen, dass alle Deutschen Nazis sind nur, weil das ein paar Spinner sind.
Und es ist für mich als zugezogener aus NRW immer wieder ein guter Witz, wenn sich in Dresden über den Islam aufgeregt wird. Man merkt richtig, dass ihr keine Ahnung von den Menschen habt, die diesen Glauben haben, weil ihr nie mit ihnen zusammen gelebt habt.";FALSE
857948334243591;"Schon rein semantisch enthält der Text mehrere Fragen. Und de facto läuft das ganze inhaltlich auf eine zentrale Frage zusammen. Und ja, ich habe meine Sicht dargelegt... und warte anschließend offen auf jede Antwort. ist das nicht normal in einer Diskussion? Und deine Verweisung ""auf DEN Islam"" spricht gerade das an, was zentral in meinem Text ist. Es gibt eine große Gesamtheit an Dingen, die zum Islam gehören (und zu jedem von mir genannten Aspekt finden sich Artikel ohne Ende, ich denke das weißt du), und die leicht philosophisch angehauchte Fragestelllung bezieht sich gerade darauf - was ist DER Islam? Und wie stehe ich dazu, wenn ich mir meinen eigenen kleinen, partiellen Islam erschaffe? Die Frage ist durchaus einer Erörterung wert. Und nein, ich habe nicht behauptet, alles schon zu wissen. Ich habe eher den leisen Verdacht, dass auch du (der eine etwas andere Position vertritt) nicht darauf antworten möchtest, weil dir die Antwort etwas unbequem ist. Dein Post ist Polemik und Totschlagrhetorik. Und... obgleich ich solch harte Worte sonst vermeide... aber ich denke in diesem Fall ist für mich ""jede Diskussion mit dir überflüssig"".";FALSE
